level	levelExp	total	totalInt
4870	2000	6738000	0
4871	2000	6740000	0
4872	2000	6742000	0
4873	2000	6744000	0
4874	2000	6746000	0
4875	2000	6748000	4942500
4876	2000	6750000	0
4877	2000	6752000	0
4878	2000	6754000	0
4879	2000	6756000	0
4880	2000	6758000	0
4881	2000	6760000	0
4882	2000	6762000	0
4883	2000	6764000	0
4884	2000	6766000	0
4885	2000	6768000	0
4886	2000	6770000	0
4887	2000	6772000	0
4888	2000	6774000	0
4889	2000	6776000	0
4890	2000	6778000	0
4891	2000	6780000	0
4892	2000	6782000	0
4893	2000	6784000	0
4894	2000	6786000	0
4895	2000	6788000	0
4896	2000	6790000	0
4897	2000	6792000	0
4898	2000	6794000	0
4899	2000	6796000	0
4900	2000	6798000	4982500
4901	2200	6800200	0
4902	2200	6802400	0
4903	2200	6804600	0
4904	2200	6806800	0
4905	2200	6809000	0
4906	2200	6811200	0
4907	2200	6813400	0
4908	2200	6815600	0
4909	2200	6817800	0
4910	2200	6820000	0
4911	2200	6822200	0
4912	2200	6824400	0
4913	2200	6826600	0
4914	2200	6828800	0
4915	2200	6831000	0
4916	2200	6833200	0
4917	2200	6835400	0
4918	2200	6837600	0
4919	2200	6839800	0
4920	2200	6842000	0
4921	2200	6844200	0
4922	2200	6846400	0
4923	2200	6848600	0
4924	2200	6850800	0
4925	2200	6853000	5027500
4926	2200	6855200	0
4927	2200	6857400	0
4928	2200	6859600	0
4929	2200	6861800	0
4930	2200	6864000	0
4931	2200	6866200	0
4932	2200	6868400	0
4933	2200	6870600	0
4934	2200	6872800	0
4935	2200	6875000	0
4936	2200	6877200	0
4937	2200	6879400	0
4938	2200	6881600	0
4939	2200	6883800	0
4940	2200	6886000	0
4941	2200	6888200	0
4942	2200	6890400	0
4943	2200	6892600	0
4944	2200	6894800	0
4945	2200	6897000	0
4946	2200	6899200	0
4947	2200	6901400	0
4948	2200	6903600	0
4949	2200	6905800	0
4950	2200	6908000	5072500
4951	2200	6910200	0
4952	2200	6912400	0
4953	2200	6914600	0
4954	2200	6916800	0
4955	2200	6919000	0
4956	2200	6921200	0
4957	2200	6923400	0
4958	2200	6925600	0
4959	2200	6927800	0
4960	2200	6930000	0
4961	2200	6932200	0
4962	2200	6934400	0
4963	2200	6936600	0
4964	2200	6938800	0
4965	2200	6941000	0
4966	2200	6943200	0
4967	2200	6945400	0
4968	2200	6947600	0
4969	2200	6949800	0
4970	2200	6952000	0
4971	2200	6954200	0
4972	2200	6956400	0
4973	2200	6958600	0
4974	2200	6960800	0
4975	2200	6963000	5117500
4976	2200	6965200	0
4977	2200	6967400	0
4978	2200	6969600	0
4979	2200	6971800	0
4980	2200	6974000	0
4981	2200	6976200	0
4982	2200	6978400	0
4983	2200	6980600	0
4984	2200	6982800	0
4985	2200	6985000	0
4986	2200	6987200	0
4987	2200	6989400	0
4988	2200	6991600	0
4989	2200	6993800	0
4990	2200	6996000	0
4991	2200	6998200	0
4992	2200	7000400	0
4993	2200	7002600	0
4994	2200	7004800	0
4995	2200	7007000	0
4996	2200	7009200	0
4997	2200	7011400	0
4998	2200	7013600	0
4999	2200	7015800	0
5000	2200	7018000	5162500
5001	2400	7020400	0
5002	2400	7022800	0
5003	2400	7025200	0
5004	2400	7027600	0
5005	2400	7030000	0
5006	2400	7032400	0
5007	2400	7034800	0
5008	2400	7037200	0
5009	2400	7039600	0
5010	2400	7042000	0
5011	2400	7044400	0
5012	2400	7046800	0
5013	2400	7049200	0
5014	2400	7051600	0
5015	2400	7054000	0
5016	2400	7056400	0
5017	2400	7058800	0
5018	2400	7061200	0
5019	2400	7063600	0
5020	2400	7066000	0
5021	2400	7068400	0
5022	2400	7070800	0
5023	2400	7073200	0
5024	2400	7075600	0
5025	2400	7078000	5207500
5026	2400	7080400	0
5027	2400	7082800	0
5028	2400	7085200	0
5029	2400	7087600	0
5030	2400	7090000	0
5031	2400	7092400	0
5032	2400	7094800	0
5033	2400	7097200	0
5034	2400	7099600	0
5035	2400	7102000	0
5036	2400	7104400	0
5037	2400	7106800	0
5038	2400	7109200	0
5039	2400	7111600	0
5040	2400	7114000	0
5041	2400	7116400	0
5042	2400	7118800	0
5043	2400	7121200	0
5044	2400	7123600	0
5045	2400	7126000	0
5046	2400	7128400	0
5047	2400	7130800	0
5048	2400	7133200	0
5049	2400	7135600	0
5050	2400	7138000	5252500
5051	2400	7140400	0
5052	2400	7142800	0
5053	2400	7145200	0
5054	2400	7147600	0
5055	2400	7150000	0
5056	2400	7152400	0
5057	2400	7154800	0
5058	2400	7157200	0
5059	2400	7159600	0
5060	2400	7162000	0
5061	2400	7164400	0
5062	2400	7166800	0
5063	2400	7169200	0
5064	2400	7171600	0
5065	2400	7174000	0
5066	2400	7176400	0
5067	2400	7178800	0
5068	2400	7181200	0
5069	2400	7183600	0
5070	2400	7186000	0
5071	2400	7188400	0
5072	2400	7190800	0
5073	2400	7193200	0
5074	2400	7195600	0
5075	2400	7198000	5297500
5076	2400	7200400	0
5077	2400	7202800	0
5078	2400	7205200	0
5079	2400	7207600	0
5080	2400	7210000	0
5081	2400	7212400	0
5082	2400	7214800	0
5083	2400	7217200	0
5084	2400	7219600	0
5085	2400	7222000	0
5086	2400	7224400	0
5087	2400	7226800	0
5088	2400	7229200	0
5089	2400	7231600	0
5090	2400	7234000	0
5091	2400	7236400	0
5092	2400	7238800	0
5093	2400	7241200	0
5094	2400	7243600	0
5095	2400	7246000	0
5096	2400	7248400	0
5097	2400	7250800	0
5098	2400	7253200	0
5099	2400	7255600	0
5100	2400	7258000	5342500
5101	2600	7260600	0
5102	2600	7263200	0
5103	2600	7265800	0
5104	2600	7268400	0
5105	2600	7271000	0
5106	2600	7273600	0
5107	2600	7276200	0
5108	2600	7278800	0
5109	2600	7281400	0
5110	2600	7284000	0
5111	2600	7286600	0
5112	2600	7289200	0
5113	2600	7291800	0
5114	2600	7294400	0
5115	2600	7297000	0
5116	2600	7299600	0
5117	2600	7302200	0
5118	2600	7304800	0
5119	2600	7307400	0
5120	2600	7310000	0
5121	2600	7312600	0
5122	2600	7315200	0
5123	2600	7317800	0
5124	2600	7320400	0
5125	2600	7323000	5387500
5126	2600	7325600	0
5127	2600	7328200	0
5128	2600	7330800	0
5129	2600	7333400	0
5130	2600	7336000	0
5131	2600	7338600	0
5132	2600	7341200	0
5133	2600	7343800	0
5134	2600	7346400	0
5135	2600	7349000	0
5136	2600	7351600	0
5137	2600	7354200	0
5138	2600	7356800	0
5139	2600	7359400	0
5140	2600	7362000	0
5141	2600	7364600	0
5142	2600	7367200	0
5143	2600	7369800	0
5144	2600	7372400	0
5145	2600	7375000	0
5146	2600	7377600	0
5147	2600	7380200	0
5148	2600	7382800	0
5149	2600	7385400	0
5150	2600	7388000	5432500
5151	2600	7390600	0
5152	2600	7393200	0
5153	2600	7395800	0
5154	2600	7398400	0
5155	2600	7401000	0
5156	2600	7403600	0
5157	2600	7406200	0
5158	2600	7408800	0
5159	2600	7411400	0
5160	2600	7414000	0
5161	2600	7416600	0
5162	2600	7419200	0
5163	2600	7421800	0
5164	2600	7424400	0
5165	2600	7427000	0
5166	2600	7429600	0
5167	2600	7432200	0
5168	2600	7434800	0
5169	2600	7437400	0
5170	2600	7440000	0
5171	2600	7442600	0
5172	2600	7445200	0
5173	2600	7447800	0
5174	2600	7450400	0
5175	2600	7453000	5477500
5176	2600	7455600	0
5177	2600	7458200	0
5178	2600	7460800	0
5179	2600	7463400	0
5180	2600	7466000	0
5181	2600	7468600	0
5182	2600	7471200	0
5183	2600	7473800	0
5184	2600	7476400	0
5185	2600	7479000	0
5186	2600	7481600	0
5187	2600	7484200	0
5188	2600	7486800	0
5189	2600	7489400	0
5190	2600	7492000	0
5191	2600	7494600	0
5192	2600	7497200	0
5193	2600	7499800	0
5194	2600	7502400	0
5195	2600	7505000	0
5196	2600	7507600	0
5197	2600	7510200	0
5198	2600	7512800	0
5199	2600	7515400	0
5200	2600	7518000	5522500
5201	2800	7520800	0
5202	2800	7523600	0
5203	2800	7526400	0
5204	2800	7529200	0
5205	2800	7532000	0
5206	2800	7534800	0
5207	2800	7537600	0
5208	2800	7540400	0
5209	2800	7543200	0
5210	2800	7546000	0
5211	2800	7548800	0
5212	2800	7551600	0
5213	2800	7554400	0
5214	2800	7557200	0
5215	2800	7560000	0
5216	2800	7562800	0
5217	2800	7565600	0
5218	2800	7568400	0
5219	2800	7571200	0
5220	2800	7574000	0
5221	2800	7576800	0
5222	2800	7579600	0
5223	2800	7582400	0
5224	2800	7585200	0
5225	2800	7588000	5567500
5226	2800	7590800	0
5227	2800	7593600	0
5228	2800	7596400	0
5229	2800	7599200	0
5230	2800	7602000	0
5231	2800	7604800	0
5232	2800	7607600	0
5233	2800	7610400	0
5234	2800	7613200	0
5235	2800	7616000	0
5236	2800	7618800	0
5237	2800	7621600	0
5238	2800	7624400	0
5239	2800	7627200	0
5240	2800	7630000	0
5241	2800	7632800	0
5242	2800	7635600	0
5243	2800	7638400	0
5244	2800	7641200	0
5245	2800	7644000	0
5246	2800	7646800	0
5247	2800	7649600	0
5248	2800	7652400	0
5249	2800	7655200	0
5250	2800	7658000	5612500
5251	2800	7660800	0
5252	2800	7663600	0
5253	2800	7666400	0
5254	2800	7669200	0
5255	2800	7672000	0
5256	2800	7674800	0
5257	2800	7677600	0
5258	2800	7680400	0
5259	2800	7683200	0
5260	2800	7686000	0
5261	2800	7688800	0
5262	2800	7691600	0
5263	2800	7694400	0
5264	2800	7697200	0
5265	2800	7700000	0
5266	2800	7702800	0
5267	2800	7705600	0
5268	2800	7708400	0
5269	2800	7711200	0
5270	2800	7714000	0
5271	2800	7716800	0
5272	2800	7719600	0
5273	2800	7722400	0
5274	2800	7725200	0
5275	2800	7728000	5657500
5276	2800	7730800	0
5277	2800	7733600	0
5278	2800	7736400	0
5279	2800	7739200	0
5280	2800	7742000	0
5281	2800	7744800	0
5282	2800	7747600	0
5283	2800	7750400	0
5284	2800	7753200	0
5285	2800	7756000	0
5286	2800	7758800	0
5287	2800	7761600	0
5288	2800	7764400	0
5289	2800	7767200	0
5290	2800	7770000	0
5291	2800	7772800	0
5292	2800	7775600	0
5293	2800	7778400	0
5294	2800	7781200	0
5295	2800	7784000	0
5296	2800	7786800	0
5297	2800	7789600	0
5298	2800	7792400	0
5299	2800	7795200	0
5300	2800	7798000	5702500
5301	3000	7801000	0
5302	3000	7804000	0
5303	3000	7807000	0
5304	3000	7810000	0
5305	3000	7813000	0
5306	3000	7816000	0
5307	3000	7819000	0
5308	3000	7822000	0
5309	3000	7825000	0
5310	3000	7828000	0
5311	3000	7831000	0
5312	3000	7834000	0
5313	3000	7837000	0
5314	3000	7840000	0
5315	3000	7843000	0
5316	3000	7846000	0
5317	3000	7849000	0
5318	3000	7852000	0
5319	3000	7855000	0
5320	3000	7858000	0
5321	3000	7861000	0
5322	3000	7864000	0
5323	3000	7867000	0
5324	3000	7870000	0
5325	3000	7873000	5747500
5326	3000	7876000	0
5327	3000	7879000	0
5328	3000	7882000	0
5329	3000	7885000	0
5330	3000	7888000	0
5331	3000	7891000	0
5332	3000	7894000	0
5333	3000	7897000	0
5334	3000	7900000	0
5335	3000	7903000	0
5336	3000	7906000	0
5337	3000	7909000	0
5338	3000	7912000	0
5339	3000	7915000	0
5340	3000	7918000	0
5341	3000	7921000	0
5342	3000	7924000	0
5343	3000	7927000	0
5344	3000	7930000	0
5345	3000	7933000	0
5346	3000	7936000	0
5347	3000	7939000	0
5348	3000	7942000	0
5349	3000	7945000	0
5350	3000	7948000	5792500
5351	3000	7951000	0
5352	3000	7954000	0
5353	3000	7957000	0
5354	3000	7960000	0
5355	3000	7963000	0
5356	3000	7966000	0
5357	3000	7969000	0
5358	3000	7972000	0
5359	3000	7975000	0
5360	3000	7978000	0
5361	3000	7981000	0
5362	3000	7984000	0
5363	3000	7987000	0
5364	3000	7990000	0
5365	3000	7993000	0
5366	3000	7996000	0
5367	3000	7999000	0
5368	3000	8002000	0
5369	3000	8005000	0
5370	3000	8008000	0
5371	3000	8011000	0
5372	3000	8014000	0
5373	3000	8017000	0
5374	3000	8020000	0
5375	3000	8023000	5837500
5376	3000	8026000	0
5377	3000	8029000	0
5378	3000	8032000	0
5379	3000	8035000	0
5380	3000	8038000	0
5381	3000	8041000	0
5382	3000	8044000	0
5383	3000	8047000	0
5384	3000	8050000	0
5385	3000	8053000	0
5386	3000	8056000	0
5387	3000	8059000	0
5388	3000	8062000	0
5389	3000	8065000	0
5390	3000	8068000	0
5391	3000	8071000	0
5392	3000	8074000	0
5393	3000	8077000	0
5394	3000	8080000	0
5395	3000	8083000	0
5396	3000	8086000	0
5397	3000	8089000	0
5398	3000	8092000	0
5399	3000	8095000	0
5400	3000	8098000	5882500
5401	3200	8101200	0
5402	3200	8104400	0
5403	3200	8107600	0
5404	3200	8110800	0
5405	3200	8114000	0
5406	3200	8117200	0
5407	3200	8120400	0
5408	3200	8123600	0
5409	3200	8126800	0
5410	3200	8130000	0
5411	3200	8133200	0
5412	3200	8136400	0
5413	3200	8139600	0
5414	3200	8142800	0
5415	3200	8146000	0
5416	3200	8149200	0
5417	3200	8152400	0
5418	3200	8155600	0
5419	3200	8158800	0
5420	3200	8162000	0
5421	3200	8165200	0
5422	3200	8168400	0
5423	3200	8171600	0
5424	3200	8174800	0
5425	3200	8178000	5927500
5426	3200	8181200	0
5427	3200	8184400	0
5428	3200	8187600	0
5429	3200	8190800	0
5430	3200	8194000	0
5431	3200	8197200	0
5432	3200	8200400	0
5433	3200	8203600	0
5434	3200	8206800	0
5435	3200	8210000	0
5436	3200	8213200	0
5437	3200	8216400	0
5438	3200	8219600	0
5439	3200	8222800	0
5440	3200	8226000	0
5441	3200	8229200	0
5442	3200	8232400	0
5443	3200	8235600	0
5444	3200	8238800	0
5445	3200	8242000	0
5446	3200	8245200	0
5447	3200	8248400	0
5448	3200	8251600	0
5449	3200	8254800	0
5450	3200	8258000	5972500
5451	3200	8261200	0
5452	3200	8264400	0
5453	3200	8267600	0
5454	3200	8270800	0
5455	3200	8274000	0
5456	3200	8277200	0
5457	3200	8280400	0
5458	3200	8283600	0
5459	3200	8286800	0
5460	3200	8290000	0
5461	3200	8293200	0
5462	3200	8296400	0
5463	3200	8299600	0
5464	3200	8302800	0
5465	3200	8306000	0
5466	3200	8309200	0
5467	3200	8312400	0
5468	3200	8315600	0
5469	3200	8318800	0
5470	3200	8322000	0
5471	3200	8325200	0
5472	3200	8328400	0
5473	3200	8331600	0
5474	3200	8334800	0
5475	3200	8338000	6017500
5476	3200	8341200	0
5477	3200	8344400	0
5478	3200	8347600	0
5479	3200	8350800	0
5480	3200	8354000	0
5481	3200	8357200	0
5482	3200	8360400	0
5483	3200	8363600	0
5484	3200	8366800	0
5485	3200	8370000	0
5486	3200	8373200	0
5487	3200	8376400	0
5488	3200	8379600	0
5489	3200	8382800	0
5490	3200	8386000	0
5491	3200	8389200	0
5492	3200	8392400	0
5493	3200	8395600	0
5494	3200	8398800	0
5495	3200	8402000	0
5496	3200	8405200	0
5497	3200	8408400	0
5498	3200	8411600	0
5499	3200	8414800	0
5500	3200	8418000	6062500
5501	3400	8421400	0
5502	3400	8424800	0
5503	3400	8428200	0
5504	3400	8431600	0
5505	3400	8435000	0
5506	3400	8438400	0
5507	3400	8441800	0
5508	3400	8445200	0
5509	3400	8448600	0
5510	3400	8452000	0
5511	3400	8455400	0
5512	3400	8458800	0
5513	3400	8462200	0
5514	3400	8465600	0
5515	3400	8469000	0
5516	3400	8472400	0
5517	3400	8475800	0
5518	3400	8479200	0
5519	3400	8482600	0
5520	3400	8486000	0
5521	3400	8489400	0
5522	3400	8492800	0
5523	3400	8496200	0
5524	3400	8499600	0
5525	3400	8503000	6107500
5526	3400	8506400	0
5527	3400	8509800	0
5528	3400	8513200	0
5529	3400	8516600	0
5530	3400	8520000	0
5531	3400	8523400	0
5532	3400	8526800	0
5533	3400	8530200	0
5534	3400	8533600	0
5535	3400	8537000	0
5536	3400	8540400	0
5537	3400	8543800	0
5538	3400	8547200	0
5539	3400	8550600	0
5540	3400	8554000	0
5541	3400	8557400	0
5542	3400	8560800	0
5543	3400	8564200	0
5544	3400	8567600	0
5545	3400	8571000	0
5546	3400	8574400	0
5547	3400	8577800	0
5548	3400	8581200	0
5549	3400	8584600	0
5550	3400	8588000	6152500
5551	3400	8591400	0
5552	3400	8594800	0
5553	3400	8598200	0
5554	3400	8601600	0
5555	3400	8605000	0
5556	3400	8608400	0
5557	3400	8611800	0
5558	3400	8615200	0
5559	3400	8618600	0
5560	3400	8622000	0
5561	3400	8625400	0
5562	3400	8628800	0
5563	3400	8632200	0
5564	3400	8635600	0
5565	3400	8639000	0
5566	3400	8642400	0
5567	3400	8645800	0
5568	3400	8649200	0
5569	3400	8652600	0
5570	3400	8656000	0
5571	3400	8659400	0
5572	3400	8662800	0
5573	3400	8666200	0
5574	3400	8669600	0
5575	3400	8673000	6197500
5576	3400	8676400	0
5577	3400	8679800	0
5578	3400	8683200	0
5579	3400	8686600	0
5580	3400	8690000	0
5581	3400	8693400	0
5582	3400	8696800	0
5583	3400	8700200	0
5584	3400	8703600	0
5585	3400	8707000	0
5586	3400	8710400	0
5587	3400	8713800	0
5588	3400	8717200	0
5589	3400	8720600	0
5590	3400	8724000	0
5591	3400	8727400	0
5592	3400	8730800	0
5593	3400	8734200	0
5594	3400	8737600	0
5595	3400	8741000	0
5596	3400	8744400	0
5597	3400	8747800	0
5598	3400	8751200	0
5599	3400	8754600	0
5600	3400	8758000	6242500
5601	3600	8761600	0
5602	3600	8765200	0
5603	3600	8768800	0
5604	3600	8772400	0
5605	3600	8776000	0
5606	3600	8779600	0
5607	3600	8783200	0
5608	3600	8786800	0
5609	3600	8790400	0
5610	3600	8794000	0
5611	3600	8797600	0
5612	3600	8801200	0
5613	3600	8804800	0
5614	3600	8808400	0
5615	3600	8812000	0
5616	3600	8815600	0
5617	3600	8819200	0
5618	3600	8822800	0
5619	3600	8826400	0
5620	3600	8830000	0
5621	3600	8833600	0
5622	3600	8837200	0
5623	3600	8840800	0
5624	3600	8844400	0
5625	3600	8848000	6287500
5626	3600	8851600	0
5627	3600	8855200	0
5628	3600	8858800	0
5629	3600	8862400	0
5630	3600	8866000	0
5631	3600	8869600	0
5632	3600	8873200	0
5633	3600	8876800	0
5634	3600	8880400	0
5635	3600	8884000	0
5636	3600	8887600	0
5637	3600	8891200	0
5638	3600	8894800	0
5639	3600	8898400	0
5640	3600	8902000	0
5641	3600	8905600	0
5642	3600	8909200	0
5643	3600	8912800	0
5644	3600	8916400	0
5645	3600	8920000	0
5646	3600	8923600	0
5647	3600	8927200	0
5648	3600	8930800	0
5649	3600	8934400	0
5650	3600	8938000	6332500
5651	3600	8941600	0
5652	3600	8945200	0
5653	3600	8948800	0
5654	3600	8952400	0
5655	3600	8956000	0
5656	3600	8959600	0
5657	3600	8963200	0
5658	3600	8966800	0
5659	3600	8970400	0
5660	3600	8974000	0
5661	3600	8977600	0
5662	3600	8981200	0
5663	3600	8984800	0
5664	3600	8988400	0
5665	3600	8992000	0
5666	3600	8995600	0
5667	3600	8999200	0
5668	3600	9002800	0
5669	3600	9006400	0
5670	3600	9010000	0
5671	3600	9013600	0
5672	3600	9017200	0
5673	3600	9020800	0
5674	3600	9024400	0
5675	3600	9028000	6377500
5676	3600	9031600	0
5677	3600	9035200	0
5678	3600	9038800	0
5679	3600	9042400	0
5680	3600	9046000	0
5681	3600	9049600	0
5682	3600	9053200	0
5683	3600	9056800	0
5684	3600	9060400	0
5685	3600	9064000	0
5686	3600	9067600	0
5687	3600	9071200	0
5688	3600	9074800	0
5689	3600	9078400	0
5690	3600	9082000	0
5691	3600	9085600	0
5692	3600	9089200	0
5693	3600	9092800	0
5694	3600	9096400	0
5695	3600	9100000	0
5696	3600	9103600	0
5697	3600	9107200	0
5698	3600	9110800	0
5699	3600	9114400	0
5700	3600	9118000	6422500
5701	3800	9121800	0
5702	3800	9125600	0
5703	3800	9129400	0
5704	3800	9133200	0
5705	3800	9137000	0
5706	3800	9140800	0
5707	3800	9144600	0
5708	3800	9148400	0
5709	3800	9152200	0
5710	3800	9156000	0
5711	3800	9159800	0
5712	3800	9163600	0
5713	3800	9167400	0
5714	3800	9171200	0
5715	3800	9175000	0
5716	3800	9178800	0
5717	3800	9182600	0
5718	3800	9186400	0
5719	3800	9190200	0
5720	3800	9194000	0
5721	3800	9197800	0
5722	3800	9201600	0
5723	3800	9205400	0
5724	3800	9209200	0
5725	3800	9213000	6467500
5726	3800	9216800	0
5727	3800	9220600	0
5728	3800	9224400	0
5729	3800	9228200	0
5730	3800	9232000	0
5731	3800	9235800	0
5732	3800	9239600	0
5733	3800	9243400	0
5734	3800	9247200	0
5735	3800	9251000	0
5736	3800	9254800	0
5737	3800	9258600	0
5738	3800	9262400	0
5739	3800	9266200	0
5740	3800	9270000	0
5741	3800	9273800	0
5742	3800	9277600	0
5743	3800	9281400	0
5744	3800	9285200	0
5745	3800	9289000	0
5746	3800	9292800	0
5747	3800	9296600	0
5748	3800	9300400	0
5749	3800	9304200	0
5750	3800	9308000	6512500
5751	3800	9311800	0
5752	3800	9315600	0
5753	3800	9319400	0
5754	3800	9323200	0
5755	3800	9327000	0
5756	3800	9330800	0
5757	3800	9334600	0
5758	3800	9338400	0
5759	3800	9342200	0
5760	3800	9346000	0
5761	3800	9349800	0
5762	3800	9353600	0
5763	3800	9357400	0
5764	3800	9361200	0
5765	3800	9365000	0
5766	3800	9368800	0
5767	3800	9372600	0
5768	3800	9376400	0
5769	3800	9380200	0
5770	3800	9384000	0
5771	3800	9387800	0
5772	3800	9391600	0
5773	3800	9395400	0
5774	3800	9399200	0
5775	3800	9403000	6557500
5776	3800	9406800	0
5777	3800	9410600	0
5778	3800	9414400	0
5779	3800	9418200	0
5780	3800	9422000	0
5781	3800	9425800	0
5782	3800	9429600	0
5783	3800	9433400	0
5784	3800	9437200	0
5785	3800	9441000	0
5786	3800	9444800	0
5787	3800	9448600	0
5788	3800	9452400	0
5789	3800	9456200	0
5790	3800	9460000	0
5791	3800	9463800	0
5792	3800	9467600	0
5793	3800	9471400	0
5794	3800	9475200	0
5795	3800	9479000	0
5796	3800	9482800	0
5797	3800	9486600	0
5798	3800	9490400	0
5799	3800	9494200	0
5800	3800	9498000	6602500
5801	4000	9502000	0
5802	4000	9506000	0
5803	4000	9510000	0
5804	4000	9514000	0
5805	4000	9518000	0
5806	4000	9522000	0
5807	4000	9526000	0
5808	4000	9530000	0
5809	4000	9534000	0
5810	4000	9538000	0
5811	4000	9542000	0
5812	4000	9546000	0
5813	4000	9550000	0
5814	4000	9554000	0
5815	4000	9558000	0
5816	4000	9562000	0
5817	4000	9566000	0
5818	4000	9570000	0
5819	4000	9574000	0
5820	4000	9578000	0
5821	4000	9582000	0
5822	4000	9586000	0
5823	4000	9590000	0
5824	4000	9594000	0
5825	4000	9598000	6647500
5826	4000	9602000	0
5827	4000	9606000	0
5828	4000	9610000	0
5829	4000	9614000	0
5830	4000	9618000	0
5831	4000	9622000	0
5832	4000	9626000	0
5833	4000	9630000	0
5834	4000	9634000	0
5835	4000	9638000	0
5836	4000	9642000	0
5837	4000	9646000	0
5838	4000	9650000	0
5839	4000	9654000	0
5840	4000	9658000	0
5841	4000	9662000	0
5842	4000	9666000	0
5843	4000	9670000	0
5844	4000	9674000	0
5845	4000	9678000	0
5846	4000	9682000	0
5847	4000	9686000	0
5848	4000	9690000	0
5849	4000	9694000	0
5850	4000	9698000	6692500
5851	4000	9702000	0
5852	4000	9706000	0
5853	4000	9710000	0
5854	4000	9714000	0
5855	4000	9718000	0
5856	4000	9722000	0
5857	4000	9726000	0
5858	4000	9730000	0
5859	4000	9734000	0
5860	4000	9738000	0
5861	4000	9742000	0
5862	4000	9746000	0
5863	4000	9750000	0
5864	4000	9754000	0
5865	4000	9758000	0
5866	4000	9762000	0
5867	4000	9766000	0
5868	4000	9770000	0
5869	4000	9774000	0
5870	4000	9778000	0
5871	4000	9782000	0
5872	4000	9786000	0
5873	4000	9790000	0
5874	4000	9794000	0
5875	4000	9798000	6737500
5876	4000	9802000	0
5877	4000	9806000	0
5878	4000	9810000	0
5879	4000	9814000	0
5880	4000	9818000	0
5881	4000	9822000	0
5882	4000	9826000	0
5883	4000	9830000	0
5884	4000	9834000	0
5885	4000	9838000	0
5886	4000	9842000	0
5887	4000	9846000	0
5888	4000	9850000	0
5889	4000	9854000	0
5890	4000	9858000	0
5891	4000	9862000	0
5892	4000	9866000	0
5893	4000	9870000	0
5894	4000	9874000	0
5895	4000	9878000	0
5896	4000	9882000	0
5897	4000	9886000	0
5898	4000	9890000	0
5899	4000	9894000	0
5900	4000	9898000	6782500
5901	4200	9902200	0
5902	4200	9906400	0
5903	4200	9910600	0
5904	4200	9914800	0
5905	4200	9919000	0
5906	4200	9923200	0
5907	4200	9927400	0
5908	4200	9931600	0
5909	4200	9935800	0
5910	4200	9940000	0
5911	4200	9944200	0
5912	4200	9948400	0
5913	4200	9952600	0
5914	4200	9956800	0
5915	4200	9961000	0
5916	4200	9965200	0
5917	4200	9969400	0
5918	4200	9973600	0
5919	4200	9977800	0
5920	4200	9982000	0
5921	4200	9986200	0
5922	4200	9990400	0
5923	4200	9994600	0
5924	4200	9998800	0
5925	4200	10003000	6827500
5926	4200	10007200	0
5927	4200	10011400	0
5928	4200	10015600	0
5929	4200	10019800	0
5930	4200	10024000	0
5931	4200	10028200	0
5932	4200	10032400	0
5933	4200	10036600	0
5934	4200	10040800	0
5935	4200	10045000	0
5936	4200	10049200	0
5937	4200	10053400	0
5938	4200	10057600	0
5939	4200	10061800	0
5940	4200	10066000	0
5941	4200	10070200	0
5942	4200	10074400	0
5943	4200	10078600	0
5944	4200	10082800	0
5945	4200	10087000	0
5946	4200	10091200	0
5947	4200	10095400	0
5948	4200	10099600	0
5949	4200	10103800	0
5950	4200	10108000	6872500
5951	4200	10112200	0
5952	4200	10116400	0
5953	4200	10120600	0
5954	4200	10124800	0
5955	4200	10129000	0
5956	4200	10133200	0
5957	4200	10137400	0
5958	4200	10141600	0
5959	4200	10145800	0
5960	4200	10150000	0
5961	4200	10154200	0
5962	4200	10158400	0
5963	4200	10162600	0
5964	4200	10166800	0
5965	4200	10171000	0
5966	4200	10175200	0
5967	4200	10179400	0
5968	4200	10183600	0
5969	4200	10187800	0
5970	4200	10192000	0
5971	4200	10196200	0
5972	4200	10200400	0
5973	4200	10204600	0
5974	4200	10208800	0
5975	4200	10213000	6917500
5976	4200	10217200	0
5977	4200	10221400	0
5978	4200	10225600	0
5979	4200	10229800	0
5980	4200	10234000	0
5981	4200	10238200	0
5982	4200	10242400	0
5983	4200	10246600	0
5984	4200	10250800	0
5985	4200	10255000	0
5986	4200	10259200	0
5987	4200	10263400	0
5988	4200	10267600	0
5989	4200	10271800	0
5990	4200	10276000	0
5991	4200	10280200	0
5992	4200	10284400	0
5993	4200	10288600	0
5994	4200	10292800	0
5995	4200	10297000	0
5996	4200	10301200	0
5997	4200	10305400	0
5998	4200	10309600	0
5999	4200	10313800	0
6000	4200	10318000	6962500
