monsterId	firstCondition	firstTarget	firstSkill	secondCondition	secondTarget	secondSkill	thirdCondition	thirdTarget	thirdSkill	fourthCondition	fourthTarget	fourthSkill
1061000375	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000376	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000377	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000378	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000379	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000380	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000381	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000382	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000383	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000384	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000385	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000386	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000387	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000388	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000389	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000390	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000391	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000392	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000393	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000394	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000395	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000396	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000397	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000398	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000399	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000400	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000401	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000402	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000403	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000404	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000405	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000406	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000407	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000408	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000409	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000410	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000411	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000412	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000413	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000414	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000415	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000416	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000417	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000418	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000419	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000420	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000421	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000422	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000423	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000424	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000425	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000426	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000427	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000428	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000429	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000430	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000431	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000432	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000433	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000434	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000435	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000436	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000437	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000438	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000439	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000440	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000441	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000442	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000443	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000444	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000445	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000446	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000447	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1061000448	3:3:3	2:2:2	1031150002:1031150002:1031150002	0:0:0	0:0:0	1031000001:1031000001:1031150103	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000002	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000003	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000004	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000005	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000006	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000007	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000008	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000009	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000010	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000011	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000012	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000013	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000014	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000015	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000016	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000017	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000018	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000019	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000020	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000021	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000022	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000023	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000024	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000025	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000026	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000027	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000028	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000029	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000030	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000031	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000032	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000033	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000034	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000035	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000036	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000037	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000038	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000039	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000040	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000041	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000042	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000043	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000044	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000045	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000046	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000047	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000048	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000049	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000050	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000051	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000052	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000053	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000054	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000055	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000056	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000057	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000058	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
1066000059	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	1031000001:1031000001:1031000001	0:0:0	0:0:0	0:0:0
