id	name	level	type	iconId	minQuality	maxQuality	point	token	money	repeatNumber	bindMode	remark	eType	job	equipLocation	equipType	equipLevel	maxEquipLevel	phyAtt	phyAttRate	sptAtt	sptAttRate	phyDefWhite	phyDefGreen	phyDefBlue	phyDefPurple	phyDefRate	sptDefWhite	sptDefGreen	sptDefBlue	sptDefPurple	sptDefRate	modValueWhite	modValueGreen	power	agility	spirit	wisdom	lifePoint	magicPoint	curePoint	phySmiteRate	sptSmiteRate	phySmiteParm	sptSmiteParm	phyHurtAvoid	sptHurtAvoid	clearPhySmite	clearSptSmite	clearPhySmiteParm	clearSptSmiteParm	taskColor	modelId	startLevel	phyAttExt	sptAttExt	powerExt	agilityExt	spiritExt	wisdomExt	lifePointExt	magicPointExt	curePointExt	phySmiteRateExt	sptSmiteRateExt	phyHurtAvoidExt	sptHurtAvoidExt	phySmiteParmExt	sptSmiteParmExt	isVIP	adornBackgroud	isDel 
1050007064	达人足球	3200	1	1150007007	0	5	1200000	0	0	1	0	0	0	7:14:18	0	1	1	10	9700	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	7	1:900	1:900	1:240	1:240	1:240	1:240	1:14400	1:14400	100:1100	50:100	50:100	1:240	1:240	100:1100	100:1100	0	0	1
1050007065	大师足球	4200	1	1150007004	0	5	1800000	0	0	1	0	0	0	7:14:18	0	1	1	10	11000	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	8	1:1080	1:1080	1:280	1:280	1:280	1:280	1:17600	1:17600	100:1400	50:100	50:100	1:280	1:280	100:1400	100:1400	0	0	1
1050007066	宗师足球	5200	1	1150007008	0	5	2400000	0	0	1	0	0	0	7:14:18	0	1	1	10	12500	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	9	1:1440	1:1440	1:360	1:360	1:360	1:360	1:12000	1:12000	100:2000	50:150	50:150	1:360	1:360	100:2000	100:2000	0	0	1
1050007067	天上足球	1500	1	1150007004	0	5	3000000	0	0	1	0	0	0	14:18	0	1	1	10	19500	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	10	1:1700	1:1700	1:440	1:440	1:440	1:440	1:15200	1:15200	100:2300	50:150	50:150	1:440	1:440	100:2300	100:2300	0	0	1
1050008001	邪恶篮球	100	1	1150008001	0	5	100	0	0	1	0	0	0	7:14	0	2	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0	0	1
1050008002	刁蛮篮球	250	1	1150008002	0	5	1000	0	0	1	0	0	0	7:14	0	2	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0	0	1
1050008003	陨石篮球	300	1	1150008003	0	5	2000	0	0	1	0	0	0	7:14	0	2	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0	0	1
1050008004	菜刀帮篮球	350	1	1150008004	0	5	4000	0	0	1	0	0	0	7:14	0	2	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0	0	1
1050008005	地精王篮球	400	1	1150008005	0	5	9000	0	0	1	0	0	0	7:14	0	2	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0	0	1
1050008006	狼牙帮篮球	425	1	1150008006	0	5	20000	0	0	1	0	0	0	7:14	0	2	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0	0	1
1050008007	嗜血篮球	450	1	1150008007	0	5	25000	0	0	1	0	0	0	7:14	0	2	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0	0	1
1050008008	炫丽篮球	475	1	1150008008	0	5	30000	0	0	1	0	0	0	7:14	0	2	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0	0	1
1050008009	鞭女王篮球	500	1	1150008008	0	5	35000	0	0	1	0	0	0	7:14	0	2	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0:0	0	0	1
1050005001	邪恶手枪	100	1	1150005001	0	5	100	0	0	1	0	0	0	5:13:17	0	3	1	10	263	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	-1	0	1	1:20	1:20	1:8	1:8	1:8	1:8	1:400	1:400	50:100	0:0	0:0	1:8	1:8	0:0	0:0	0	0	1
1050005002	刁蛮手枪	100	1	1150005002	0	5	1000	0	0	1	0	0	0	5:13:17	0	3	1	10	300	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	-1	0	1	1:40	1:40	1:14	1:14	1:14	1:14	1:520	1:520	50:120	0:0	0:0	1:14	1:14	0:0	0:0	0	0	1
1050005003	混沌手枪	150	1	1150005003	0	5	2000	0	0	1	0	0	0	5:13:17	0	3	1	10	413	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	-1	0	1	1:60	1:60	1:20	1:20	1:20	1:20	1:640	1:640	50:140	0:0	0:0	1:20	1:20	0:0	0:0	0	0	1
1050005004	妖姬手枪	200	1	1150005004	0	5	4000	0	0	1	0	0	0	5:13:17	0	3	1	10	525	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0	0	-1	0	1	1:80	1:80	1:26	1:26	1:26	1:26	1:760	1:760	50:160	0:0	0:0	1:26	1:26	0:0	0:0	0	0	1
1050005005	地精王手枪	250	1	1150005005	0	5	9000	0	0	1	0	0	0	5:13:17	0	3	1	10	638	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	800	0	0	0	0	0	0	0	0	0	0	-1	0	1	1:100	1:100	1:32	1:32	1:32	1:32	1:880	1:880	50:180	0:0	0:0	1:32	1:32	0:0	0:0	0	0	1
1050005006	蛇妖手枪	300	1	1150005006	0	5	20000	0	0	1	0	0	0	5:13:17	0	3	1	10	750	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	-1	0	2	1:120	1:120	1:38	1:38	1:38	1:38	1:1000	1:1000	50:200	0:0	0:0	1:38	1:38	0:0	0:0	0	0	1
1050005007	嗜血手枪	350	1	1150005007	0	5	25000	0	0	1	0	0	0	5:13:17	0	3	1	10	863	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	1200	0	0	0	0	0	0	0	0	0	0	-1	0	2	1:140	1:140	1:44	1:44	1:44	1:44	1:1120	1:1120	50:220	0:0	0:0	1:44	1:44	0:0	0:0	0	0	1
1050005008	炫丽手枪	400	1	1150005008	0	5	30000	0	0	1	0	0	0	5:13:17	0	3	1	10	975	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	1400	0	0	0	0	0	0	0	0	0	0	-1	0	2	1:160	1:160	1:50	1:50	1:50	1:50	1:1240	1:1240	50:240	0:0	0:0	1:50	1:50	0:0	0:0	0	0	1
1050005009	鞭女王手枪	450	1	1150005008	0	5	35000	0	0	1	0	0	0	5:13:17	0	3	1	10	1088	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	1600	0	0	0	0	0	0	0	0	0	0	-1	0	2	1:180	1:180	1:56	1:56	1:56	1:56	1:1360	1:1360	50:260	0:0	0:0	1:56	1:56	0:0	0:0	0	0	1
1050005010	金蝙蝠手枪	500	1	1150005001	0	5	40000	0	0	1	0	0	0	5:13:17	0	3	1	10	1200	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	1800	0	0	0	0	0	0	0	0	0	0	-1	0	3	1:200	1:200	1:62	1:62	1:62	1:62	1:1480	1:1480	50:280	0:0	0:0	1:62	1:62	0:0	0:0	0	0	1
1050005011	天剑手枪	550	1	1150005002	0	5	45000	0	0	1	0	0	0	5:13:17	0	3	1	10	1313	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	-1	0	3	1:220	1:220	1:68	1:68	1:68	1:68	1:1600	1:1600	50:300	0:0	0:0	1:68	1:68	0:0	0:0	0	0	1
1050005012	天狱手枪	600	1	1150005003	0	5	50000	0	0	1	0	0	0	5:13:17	0	3	1	10	1425	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	2200	0	0	0	0	0	0	0	0	0	0	-1	0	3	1:240	1:240	1:74	1:74	1:74	1:74	1:1720	1:1720	50:320	0:0	0:0	1:74	1:74	0:0	0:0	0	0	1
1050005013	致命手枪	650	1	1150005004	0	5	60000	0	0	1	0	0	0	5:13:17	0	3	1	10	1538	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	-1	0	3	1:260	1:260	1:80	1:80	1:80	1:80	1:1840	1:1840	50:340	0:0	0:0	1:80	1:80	0:0	0:0	0	0	1
1050005014	黑衣手枪	700	1	1150005005	0	5	70000	0	0	1	0	0	0	5:13:17	0	3	1	10	1650	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	2600	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:280	1:280	1:86	1:86	1:86	1:86	1:1960	1:1960	50:360	0:0	0:0	1:86	1:86	0:0	0:0	0	0	1
1050005015	牛魔王手枪	750	1	1150005006	0	5	80000	0	0	1	0	0	0	5:13:17	0	3	1	10	1763	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	2800	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:300	1:300	1:92	1:92	1:92	1:92	1:2080	1:2080	50:380	0:0	0:0	1:92	1:92	0:0	0:0	0	0	1
1050005016	邪树手枪	800	1	1150005007	0	5	90000	0	0	1	0	0	0	5:13:17	0	3	1	10	1875	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:320	1:320	1:98	1:98	1:98	1:98	1:2200	1:2200	50:400	0:0	0:0	1:98	1:98	0:0	0:0	0	0	1
1050005017	卡哇伊手枪	850	1	1150005008	0	5	100000	0	0	1	0	0	0	5:13:17	0	3	1	10	1988	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	3200	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:340	1:340	1:104	1:104	1:104	1:104	1:2320	1:2320	50:420	0:0	0:0	1:104	1:104	0:0	0:0	0	0	1
1050005022	心灵手枪	900	1	1150005008	0	5	110000	0	0	1	0	0	0	5:13:17	0	3	1	10	2100	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	3300	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:360	1:360	1:110	1:110	1:110	1:110	1:2440	1:2440	50:440	0:0	0:0	1:110	1:110	0:0	0:0	0	0	1
1050005023	假面手枪	1000	1	1150005001	0	5	120000	0	0	1	0	0	0	5:13:17	0	3	1	10	2325	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	3400	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:400	1:400	1:116	1:116	1:116	1:116	1:2560	1:2560	50:460	0:0	0:0	1:116	1:116	0:0	0:0	0	0	1
1050005024	时间手枪	1100	1	1150005002	0	5	130000	0	0	1	0	0	0	5:13:17	0	3	1	10	2550	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	3500	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:440	1:440	1:122	1:122	1:122	1:122	1:2680	1:2680	50:480	0:0	0:0	1:122	1:122	0:0	0:0	0	0	1
1050005025	侵略手枪	1200	1	1150005003	0	5	140000	0	0	1	0	0	0	5:13:17	0	3	1	10	2775	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	3600	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:480	1:480	1:128	1:128	1:128	1:128	1:2800	1:2800	50:500	0:0	0:0	1:128	1:128	0:0	0:0	0	0	1
1050005026	雷电手枪	1300	1	1150005004	0	5	150000	0	0	1	0	0	0	5:13:17	0	3	1	10	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	3700	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:520	1:520	1:134	1:134	1:134	1:134	1:2920	1:2920	50:520	0:0	0:0	1:134	1:134	0:0	0:0	0	0	1
1050005027	穿孔手枪	1400	1	1150005005	0	5	160000	0	0	1	0	0	0	5:13:17	0	3	1	10	3225	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	3800	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:560	1:560	1:140	1:140	1:140	1:140	1:3040	1:3040	50:540	0:0	0:0	1:140	1:140	0:0	0:0	0	0	1
1050005028	巨神手枪	1500	1	1150005006	0	5	170000	0	0	1	0	0	0	5:13:17	0	3	1	10	3450	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	3900	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:600	1:600	1:146	1:146	1:146	1:146	1:3160	1:3160	50:560	0:0	0:0	1:146	1:146	0:0	0:0	0	0	1
1050005029	怨念手枪	1600	1	1150005007	0	5	180000	0	0	1	0	0	0	5:13:17	0	3	1	10	3675	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	4000	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:640	1:640	1:152	1:152	1:152	1:152	1:3280	1:3280	50:580	0:0	0:0	1:152	1:152	0:0	0:0	0	0	1
1050005030	超音手枪	1700	1	1150005008	0	5	190000	0	0	1	0	0	0	5:13:17	0	3	1	10	3900	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	4100	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:680	1:680	1:158	1:158	1:158	1:158	1:3400	1:3400	50:600	0:0	0:0	1:158	1:158	0:0	0:0	0	0	1
1050005031	黑暗手枪	1800	1	1150005008	0	5	200000	0	0	1	0	0	0	5:13:17	0	3	1	10	4125	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	4200	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:720	1:720	1:164	1:164	1:164	1:164	1:3520	1:3520	50:620	0:0	0:0	1:164	1:164	0:0	0:0	0	0	1
1050005032	炎火手枪	1900	1	1150005008	0	5	210000	0	0	1	0	0	0	5:13:17	0	3	1	10	4350	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	4300	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:760	1:760	1:170	1:170	1:170	1:170	1:3680	1:3680	50:640	0:0	0:0	1:170	1:170	0:0	0:0	0	0	1
1050005033	传奇手枪	2000	1	1150005008	0	5	220000	0	0	1	0	0	0	5:13:17	0	3	1	10	4575	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	4400	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:800	1:800	1:176	1:176	1:176	1:176	1:3800	1:3800	50:660	0:0	0:0	1:176	1:176	0:0	0:0	0	0	1
1050005042	上古邪树手枪	2100	1	1150005001	0	5	230000	0	0	1	0	0	0	5:13:17	0	3	1	10	4800	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	4450	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:840	1:840	1:182	1:182	1:182	1:182	1:3920	1:3920	50:680	0:0	0:0	1:182	1:182	0:0	0:0	0	0	1
1050005043	邪恶之灵手枪	2300	1	1150005002	0	5	240000	0	0	1	0	0	0	5:13:17	0	3	1	10	5250	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	4550	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:920	1:920	1:194	1:194	1:194	1:194	1:4160	1:4160	50:720	0:0	0:0	1:194	1:194	0:0	0:0	0	0	1
1050005044	镇山魔王手枪	2500	1	1150005003	0	5	250000	0	0	1	0	0	0	5:13:17	0	3	1	10	5700	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	4650	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:1000	1:1000	1:206	1:206	1:206	1:206	1:4400	1:4400	50:760	0:0	0:0	1:206	1:206	0:0	0:0	0	0	1
1050005045	远古邪树手枪	2700	1	1150005004	0	5	260000	0	0	1	0	0	0	5:13:17	0	3	1	10	6150	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	4750	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:1080	1:1080	1:218	1:218	1:218	1:218	1:4640	1:4640	50:800	0:0	0:0	1:218	1:218	0:0	0:0	0	0	1
1050005046	袖珍怪猫手枪	2900	1	1150005005	0	5	270000	0	0	1	0	0	0	5:13:17	0	3	1	10	6600	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	4850	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:1160	1:1160	1:230	1:230	1:230	1:230	1:4880	1:4880	50:840	0:0	0:0	1:230	1:230	0:0	0:0	0	0	1
1050005047	月玲珑手枪	3200	1	1150005006	0	5	280000	0	0	1	0	0	0	5:13:17	0	3	1	10	6911	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	4875	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:1240	1:1240	1:242	1:242	1:242	1:242	1:5120	1:5120	50:880	0:0	0:0	1:242	1:242	0:0	0:0	0	0	1
1050005048	疯牛手枪	3500	1	1150005007	0	5	290000	0	0	1	0	0	0	5:13:17	0	3	1	10	7155	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	4900	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:1320	1:1320	1:254	1:254	1:254	1:254	1:5360	1:5360	50:920	0:0	0:0	1:254	1:254	0:0	0:0	0	0	1
1050005049	深渊手枪	3800	1	1150005008	0	5	300000	0	0	1	0	0	0	5:13:17	0	3	1	10	7331	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	4975	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:1320	1:1320	1:254	1:254	1:254	1:254	1:5360	1:5360	50:920	0:0	0:0	1:254	1:254	0:0	0:0	0	0	1
1050005050	海底邪树手枪	4100	1	1150005008	0	5	310000	0	0	1	0	0	0	5:13:17	0	3	1	10	7905	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	4850	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:1160	1:1160	1:230	1:230	1:230	1:230	1:4880	1:4880	50:840	0:0	0:0	1:230	1:230	0:0	0:0	0	0	1
1050005051	森林手枪	4400	1	1150005008	0	5	320000	0	0	1	0	0	0	5:13:17	0	3	1	10	8479	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:1400	1:1400	1:260	1:260	1:260	1:260	1:5600	1:5600	50:960	0:0	0:0	1:260	1:260	0:0	0:0	0	0	1
1050005018	环保手枪	150	1	1150005004	0	5	20000	0	0	1	0	0	0	5:13:17	0	3	1	10	750	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:120	1:120	1:38	1:38	1:38	1:38	1:1000	1:1000	50:200	0:0	0:0	1:38	1:38	0:0	0:0	0	0	1
1050005019	火星手枪	350	1	1150005008	0	5	40000	0	0	1	0	0	0	5:13:17	0	3	1	10	1200	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	1800	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:200	1:200	1:62	1:62	1:62	1:62	1:1480	1:1480	50:280	0:0	0:0	1:62	1:62	0:0	0:0	0	0	1
1050005020	彗星手枪	550	1	1150005003	0	5	70000	0	0	1	0	0	0	5:13:17	0	3	1	10	1650	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	2600	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:280	1:280	1:86	1:86	1:86	1:86	1:1960	1:1960	50:360	0:0	0:0	1:86	1:86	0:0	0:0	0	0	1
1050005021	银河手枪	750	1	1150005007	0	5	110000	0	0	1	0	0	0	5:13:17	0	3	1	10	2100	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	3300	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:360	1:360	1:110	1:110	1:110	1:110	1:2440	1:2440	50:440	0:0	0:0	1:110	1:110	0:0	0:0	0	0	1
1050005036	青龙手枪	1000	1	1150005004	0	5	140000	0	0	1	0	0	0	5:13:17	0	3	1	10	2775	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	3600	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:480	1:480	1:128	1:128	1:128	1:128	1:2800	1:2800	50:500	0:0	0:0	1:128	1:128	0:0	0:0	0	0	1
1050005037	白虎手枪	1200	1	1150005008	0	5	170000	0	0	1	0	0	0	5:13:17	0	3	1	10	3450	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	3900	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:600	1:600	1:146	1:146	1:146	1:146	1:3160	1:3160	50:560	0:0	0:0	1:146	1:146	0:0	0:0	0	0	1
1050005038	朱雀手枪	1500	1	1150005003	0	5	200000	0	0	1	0	0	0	5:13:17	0	3	1	10	3900	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	4100	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:720	1:720	1:164	1:164	1:164	1:164	1:3520	1:3520	50:620	0:0	0:0	1:164	1:164	0:0	0:0	0	0	1
1050005039	玄武手枪	1700	1	1150005007	0	5	230000	0	0	1	0	0	0	5:13:17	0	3	1	10	4575	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	4400	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:800	1:800	1:176	1:176	1:176	1:176	1:3800	1:3800	50:660	0:0	0:0	1:176	1:176	0:0	0:0	0	0	1
1050005054	缤纷手枪	2100	1	1150005004	0	5	260000	0	0	1	0	0	0	5:13:17	0	3	1	10	5700	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	4650	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:880	1:880	1:188	1:188	1:188	1:188	1:4080	1:4080	50:720	0:0	0:0	1:188	1:188	0:0	0:0	0	0	1
1050005055	异能手枪	2500	1	1150005008	0	5	290000	0	0	1	0	0	0	5:13:17	0	3	1	10	6600	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	4850	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:960	1:960	1:200	1:200	1:200	1:200	1:4360	1:4360	50:780	0:0	0:0	1:200	1:200	0:0	0:0	0	0	1
1050005056	黑蝙蝠手枪	2900	1	1150005003	0	5	320000	0	0	1	0	0	0	5:13:17	0	3	1	10	7155	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:1040	1:1041	1:212	1:212	1:212	1:212	1:4640	1:4640	50:840	0:0	0:0	1:212	1:212	0:0	0:0	0	0	1
1050005057	街霸手枪	3500	1	1150005007	0	5	350000	0	0	1	0	0	0	5:13:17	0	3	1	10	7905	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	5300	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:1120	1:1120	1:224	1:224	1:224	1:224	1:4920	1:4920	50:900	0:0	0:0	1:224	1:224	0:0	0:0	0	0	1
1050005060	绝战手枪	4100	1	1150005004	0	5	400000	0	0	1	0	0	0	5:13:17	0	3	1	10	9053	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	5600	0	0	0	0	0	0	0	0	0	0	-1	0	4	1:1200	1:1199	1:236	1:236	1:236	1:236	1:5200	1:5200	50:960	0:0	0:0	1:236	1:236	0:0	0:0	0	0	1
1050005034	无双手枪	350	1	1150005004	0	5	60000	0	0	1	0	0	0	5:13:17	0	3	1	10	1988	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	3200	0	0	0	0	0	0	0	0	0	0	-1	0	5	1:340	1:340	1:104	1:104	1:104	1:104	1:2320	1:2320	50:420	0:0	0:0	1:104	1:104	0:0	0:0	0	0	1
1050005035	天下无双手枪	750	1	1150005007	0	5	240000	0	0	1	0	0	0	5:13:17	0	3	1	10	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	12000	0	0	0	0	0	0	3700	0	0	0	0	0	0	0	0	0	0	-1	0	5	1:520	1:520	1:134	1:134	1:134	1:134	1:2960	1:2960	50:520	0:0	0:0	1:134	1:134	0:0	0:0	0	0	1
