id	name	level	type	iconId	minQuality	maxQuality	point	token	money	repeatNumber	bindMode	remark	effect	useObject	propCDTime	hatred	skillId	expTimes	expMult	chatType	extLife	extMagic	addMoney	expPoint	intPoint	petId	dropId	gemAtt	isDel
1044080309	飞龙在天（九级）	4200	8	1144080001	2	2	2100000	0	0	1	0	学会飞龙在天九级	0	1	0	0	1031160209	0	0	0	0	0	0	0	0	0	0	0	1
1044080310	飞龙在天（十级）	4500	8	1144080001	2	2	2250000	0	0	1	0	学会飞龙在天十级	0	1	0	0	1031160210	0	0	0	0	0	0	0	0	0	0	0	1
1044080311	飞龙在天（十一级）	4800	8	1144080001	2	2	2400000	0	0	1	0	学会飞龙在天十一级	0	1	0	0	1031160211	0	0	0	0	0	0	0	0	0	0	0	1
1044080312	飞龙在天（十二级）	5100	8	1144080001	2	2	2550000	0	0	1	0	学会飞龙在天十二级	0	1	0	0	1031160212	0	0	0	0	0	0	0	0	0	0	0	1
1044080313	飞龙在天（十三级）	5400	8	1144080001	2	2	2700000	0	0	1	0	学会飞龙在天十三级	0	1	0	0	1031160213	0	0	0	0	0	0	0	0	0	0	0	1
1044080314	飞龙在天（十四级）	6200	8	1144080001	2	2	3100000	0	0	1	0	学会飞龙在天十四级	0	1	0	0	1031160214	0	0	0	0	0	0	0	0	0	0	0	1
1044080315	飞龙在天（十五级）	6400	8	1144080001	2	2	3200000	0	0	1	0	学会飞龙在天十五级	0	1	0	0	1031160215	0	0	0	0	0	0	0	0	0	0	0	1
1044080501	猩猩大盖帽（一级）	400	8	1144080001	1	1	100	0	0	1	0	学会猩猩大盖帽一级	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1044080701	技术犯规（一级）	320	8	1144080001	2	2	100	0	0	1	0	学会技术犯规一级	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1044080702	技术犯规（二级）	400	8	1144080001	2	2	100	0	0	1	0	学会技术犯规二级	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1044050001	生锈火箭筒射击（一级）	3	8	1144050001	0	0	100	0	0	1	0	学会生锈火箭筒射击一级	0	1	0	0	1031010001	0	0	0	0	0	0	0	0	0	0	0	1
1044050002	生锈火箭筒射击（二级）	100	8	1144050001	0	0	100	0	0	1	0	学会生锈火箭筒射击二级	0	1	0	0	1031010002	0	0	0	0	0	0	0	0	0	0	0	1
1044050003	生锈火箭筒射击（三级）	200	8	1144050001	0	0	100	0	0	1	0	学会生锈火箭筒射击三级	0	1	0	0	1031010003	0	0	0	0	0	0	0	0	0	0	0	1
1044050004	生锈火箭筒射击（四级）	300	8	1144050001	0	0	100	0	0	1	0	学会生锈火箭筒射击四级	0	1	0	0	1031010004	0	0	0	0	0	0	0	0	0	0	0	1
1044050005	生锈火箭筒射击（五级）	400	8	1144050001	0	0	100	0	0	1	0	学会生锈火箭筒射击五级	0	1	0	0	1031010005	0	0	0	0	0	0	0	0	0	0	0	1
1044050006	生锈火箭筒射击（六级）	500	8	1144050001	0	0	6000	0	0	1	0	学会生锈火箭筒射击六级	0	1	0	0	1031010006	0	0	0	0	0	0	0	0	0	0	0	1
1044050007	生锈火箭筒射击（七级）	600	8	1144050001	0	0	7200	0	0	1	0	学会生锈火箭筒射击七级	0	1	0	0	1031010007	0	0	0	0	0	0	0	0	0	0	0	1
1044050008	生锈火箭筒射击（八级）	700	8	1144050001	0	0	8400	0	0	1	0	学会生锈火箭筒射击八级	0	1	0	0	1031010008	0	0	0	0	0	0	0	0	0	0	0	1
1044050009	生锈火箭筒射击（九级）	800	8	1144050001	0	0	9600	0	0	1	0	学会生锈火箭筒射击九级	0	1	0	0	1031010009	0	0	0	0	0	0	0	0	0	0	0	1
1044050010	生锈火箭筒射击（十级）	900	8	1144050001	0	0	10800	0	0	1	0	学会生锈火箭筒射击十级	0	1	0	0	1031010010	0	0	0	0	0	0	0	0	0	0	0	1
1044050011	生锈火箭筒射击（十一级）	1000	8	1144050001	0	0	12000	0	0	1	0	学会生锈火箭筒射击十一级	0	1	0	0	1031010011	0	0	0	0	0	0	0	0	0	0	0	1
1044050012	生锈火箭筒射击（十二级）	1100	8	1144050001	0	0	13200	0	0	1	0	学会生锈火箭筒射击十二级	0	1	0	0	1031010012	0	0	0	0	0	0	0	0	0	0	0	1
1044050013	生锈火箭筒射击（十三级）	1200	8	1144050001	0	0	14400	0	0	1	0	学会生锈火箭筒射击十三级	0	1	0	0	1031010013	0	0	0	0	0	0	0	0	0	0	0	1
1044050014	生锈火箭筒射击（十四级）	1300	8	1144050001	0	0	15600	0	0	1	0	学会生锈火箭筒射击十四级	0	1	0	0	1031010014	0	0	0	0	0	0	0	0	0	0	0	1
1044050015	生锈火箭筒射击（十五级）	1400	8	1144050001	0	0	16800	0	0	1	0	学会生锈火箭筒射击十五级	0	1	0	0	1031010015	0	0	0	0	0	0	0	0	0	0	0	1
1044050106	战斗号角（一级）	50	8	1144050001	1	1	100	0	0	1	0	学会战斗号角一级	0	1	0	0	1031050006	0	0	0	0	0	0	0	0	0	0	0	1
1044050107	战斗号角（二级）	150	8	1144050001	1	1	100	0	0	1	0	学会战斗号角二级	0	1	0	0	1031050007	0	0	0	0	0	0	0	0	0	0	0	1
1044050101	战斗号角（三级）	250	8	1144050001	1	1	100	0	0	1	0	学会战斗号角三级	0	1	0	0	1031050001	0	0	0	0	0	0	0	0	0	0	0	1
1044050102	战斗号角（四级）	350	8	1144050001	1	1	100	0	0	1	0	学会战斗号角四级	0	1	0	0	1031050002	0	0	0	0	0	0	0	0	0	0	0	1
1044050103	战斗号角（五级）	450	8	1144050001	1	1	100	0	0	1	0	学会战斗号角五级	0	1	0	0	1031050003	0	0	0	0	0	0	0	0	0	0	0	1
1044050104	战斗号角（六级）	550	8	1144050001	1	1	6600	0	0	1	0	学会战斗号角六级	0	1	0	0	1031050004	0	0	0	0	0	0	0	0	0	0	0	1
1044050105	战斗号角（七级）	650	8	1144050001	1	1	7800	0	0	1	0	学会战斗号角七级	0	1	0	0	1031050005	0	0	0	0	0	0	0	0	0	0	0	1
1044050108	战斗号角（八级）	750	8	1144050001	1	1	9000	0	0	1	0	学会战斗号角八级	0	1	0	0	1031050008	0	0	0	0	0	0	0	0	0	0	0	1
1044050109	战斗号角（九级）	850	8	1144050001	1	1	10200	0	0	1	0	学会战斗号角九级	0	1	0	0	1031050009	0	0	0	0	0	0	0	0	0	0	0	1
1044050110	战斗号角（十级）	950	8	1144050001	1	1	11400	0	0	1	0	学会战斗号角十级	0	1	0	0	1031050010	0	0	0	0	0	0	0	0	0	0	0	1
1044050301	导弹追踪（一级）	250	8	1144050001	2	2	100	0	0	1	0	学会导弹追踪一级	0	1	0	0	1031050101	0	0	0	0	0	0	0	0	0	0	0	1
1044050302	导弹追踪（二级）	400	8	1144050001	2	2	100	0	0	1	0	学会导弹追踪二级	0	1	0	0	1031050102	0	0	0	0	0	0	0	0	0	0	0	1
1044050303	导弹追踪（三级）	550	8	1144050001	2	2	6600	0	0	1	0	学会导弹追踪三级	0	1	0	0	1031050103	0	0	0	0	0	0	0	0	0	0	0	1
1044050304	导弹追踪（四级）	700	8	1144050001	2	2	8400	0	0	1	0	学会导弹追踪四级	0	1	0	0	1031050104	0	0	0	0	0	0	0	0	0	0	0	1
1044050305	导弹追踪（五级）	850	8	1144050001	2	2	10200	0	0	1	0	学会导弹追踪五级	0	1	0	0	1031050105	0	0	0	0	0	0	0	0	0	0	0	1
1044050306	导弹追踪（六级）	1000	8	1144050001	2	2	12000	0	0	1	0	学会导弹追踪六级	0	1	0	0	1031050106	0	0	0	0	0	0	0	0	0	0	0	1
1044050201	格斗技巧（一级）	500	8	1144050001	2	2	6000	0	0	1	0	学会格斗技巧一级	0	1	0	0	1031050201	0	0	0	0	0	0	0	0	0	0	0	1
1044050202	格斗技巧（二级）	650	8	1144050001	2	2	7800	0	0	1	0	学会格斗技巧二级	0	1	0	0	1031050202	0	0	0	0	0	0	0	0	0	0	0	1
1044050203	格斗技巧（三级）	800	8	1144050001	2	2	9600	0	0	1	0	学会格斗技巧三级	0	1	0	0	1031050203	0	0	0	0	0	0	0	0	0	0	0	1
1044050204	格斗技巧（四级）	950	8	1144050001	2	2	11400	0	0	1	0	学会格斗技巧四级	0	1	0	0	1031050204	0	0	0	0	0	0	0	0	0	0	0	1
1044060001	爆炸汽油弹（一级）	300	8	1144050001	2	2	100	0	0	1	0	学会爆炸汽油弹一级	0	1	0	0	1031050301	0	0	0	0	0	0	0	0	0	0	0	1
1044060002	爆炸汽油弹（二级）	400	8	1144050001	2	2	100	0	0	1	0	学会爆炸汽油弹二级	0	1	0	0	1031050302	0	0	0	0	0	0	0	0	0	0	0	1
1044060003	爆炸汽油弹（三级）	500	8	1144050001	2	2	6000	0	0	1	0	学会爆炸汽油弹三级	0	1	0	0	1031050303	0	0	0	0	0	0	0	0	0	0	0	1
1044060004	爆炸汽油弹（四级）	600	8	1144050001	2	2	7200	0	0	1	0	学会爆炸汽油弹四级	0	1	0	0	1031050304	0	0	0	0	0	0	0	0	0	0	0	1
1044060005	爆炸汽油弹（五级）	700	8	1144050001	2	2	8400	0	0	1	0	学会爆炸汽油弹五级	0	1	0	0	1031050305	0	0	0	0	0	0	0	0	0	0	0	1
1044060006	爆炸汽油弹（六级）	800	8	1144050001	2	2	9600	0	0	1	0	学会爆炸汽油弹六级	0	1	0	0	1031050306	0	0	0	0	0	0	0	0	0	0	0	1
1044060007	爆炸汽油弹（七级）	900	8	1144050001	2	2	10800	0	0	1	0	学会爆炸汽油弹七级	0	1	0	0	1031050307	0	0	0	0	0	0	0	0	0	0	0	1
1044060008	爆炸汽油弹（八级）	1000	8	1144050001	2	2	12000	0	0	1	0	学会爆炸汽油弹八级	0	1	0	0	1031050308	0	0	0	0	0	0	0	0	0	0	0	1
1044060009	爆炸汽油弹（九级）	1100	8	1144050001	2	2	13200	0	0	1	0	学会爆炸汽油弹九级	0	1	0	0	1031050309	0	0	0	0	0	0	0	0	0	0	0	1
1044060010	爆炸汽油弹（十级）	1200	8	1144050001	2	2	14400	0	0	1	0	学会爆炸汽油弹十级	0	1	0	0	1031050310	0	0	0	0	0	0	0	0	0	0	0	1
1044060011	爆炸汽油弹（十一级）	3000	8	1144050001	2	2	300000	0	0	1	0	学会爆炸汽油弹十一级	0	1	0	0	1031050311	0	0	0	0	0	0	0	0	0	0	0	1
1044060012	爆炸汽油弹（十二级）	3200	8	1144050001	2	2	320000	0	0	1	0	学会爆炸汽油弹十二级	0	1	0	0	1031050312	0	0	0	0	0	0	0	0	0	0	0	1
1044060013	爆炸汽油弹（十三级）	3400	8	1144050001	2	2	340000	0	0	1	0	学会爆炸汽油弹十三级	0	1	0	0	1031050313	0	0	0	0	0	0	0	0	0	0	0	1
1044060014	爆炸汽油弹（十四级）	3600	8	1144050001	2	2	360000	0	0	1	0	学会爆炸汽油弹十四级	0	1	0	0	1031050314	0	0	0	0	0	0	0	0	0	0	0	1
1044060015	爆炸汽油弹（十五级）	3800	8	1144050001	2	2	380000	0	0	1	0	学会爆炸汽油弹十五级	0	1	0	0	1031050315	0	0	0	0	0	0	0	0	0	0	0	1
1044060016	爆炸汽油弹（十六级）	4000	8	1144050001	2	2	400000	0	0	1	0	学会爆炸汽油弹十六级	0	1	0	0	1031050316	0	0	0	0	0	0	0	0	0	0	0	1
1044060017	爆炸汽油弹（十七级）	4800	8	1144050001	2	2	480000	0	0	1	0	爆炸汽油弹（十七级）	0	1	0	0	1031050317	0	0	0	0	0	0	0	0	0	0	0	1
1044060018	爆炸汽油弹（十八级）	5000	8	1144050001	2	2	500000	0	0	1	0	爆炸汽油弹（十八级）	0	1	0	0	1031050318	0	0	0	0	0	0	0	0	0	0	0	1
1044060019	爆炸汽油弹（十九级）	5200	8	1144050001	2	2	520000	0	0	1	0	爆炸汽油弹（十九级）	0	1	0	0	1031050319	0	0	0	0	0	0	0	0	0	0	0	1
1044060020	爆炸汽油弹（二十级）	5400	8	1144050001	2	2	540000	0	0	1	0	爆炸汽油弹（二十级）	0	1	0	0	1031050320	0	0	0	0	0	0	0	0	0	0	0	1
1044060021	爆炸汽油弹（二十一级）	5600	8	1144050001	2	2	560000	0	0	1	0	爆炸汽油弹（二十一级）	0	1	0	0	1031050321	0	0	0	0	0	0	0	0	0	0	0	1
1044060101	特种兵体能训练（一级）	1100	8	1144050001	2	2	13200	0	0	1	0	学会特种兵体能训练一级	0	1	0	0	1031050401	0	0	0	0	0	0	0	0	0	0	0	1
1044060102	特种兵体能训练（二级）	1200	8	1144050001	2	2	14400	0	0	1	0	学会特种兵体能训练二级	0	1	0	0	1031050402	0	0	0	0	0	0	0	0	0	0	0	1
1044060103	特种兵体能训练（三级）	1300	8	1144050001	2	2	15600	0	0	1	0	学会特种兵体能训练三级	0	1	0	0	1031050403	0	0	0	0	0	0	0	0	0	0	0	1
1044060104	特种兵体能训练（四级）	1400	8	1144050001	2	2	16800	0	0	1	0	学会特种兵体能训练四级	0	1	0	0	1031050404	0	0	0	0	0	0	0	0	0	0	0	1
1044060105	特种兵体能训练（五级）	1500	8	1144050001	2	2	18000	0	0	1	0	学会特种兵体能训练五级	0	1	0	0	1031050405	0	0	0	0	0	0	0	0	0	0	0	1
1044060401	野性激发（一级）	1100	8	1144050001	2	2	13200	0	0	1	0	学会野性激发一级	0	1	0	0	1031050501	0	0	0	0	0	0	0	0	0	0	0	1
1044060402	野性激发（二级）	1200	8	1144050001	2	2	14400	0	0	1	0	学会野性激发二级	0	1	0	0	1031050502	0	0	0	0	0	0	0	0	0	0	0	1
1044060403	野性激发（三级）	1300	8	1144050001	2	2	15600	0	0	1	0	学会野性激发三级	0	1	0	0	1031050503	0	0	0	0	0	0	0	0	0	0	0	1
1044060404	野性激发（四级）	1400	8	1144050001	2	2	16800	0	0	1	0	学会野性激发四级	0	1	0	0	1031050504	0	0	0	0	0	0	0	0	0	0	0	1
1044060405	野性激发（五级）	1500	8	1144050001	2	2	18000	0	0	1	0	学会野性激发五级	0	1	0	0	1031050505	0	0	0	0	0	0	0	0	0	0	0	1
1044060406	野性激发（六级）	1600	8	1144050001	2	2	160000	0	0	1	0	学会野性激发六级	0	1	0	0	1031050506	0	0	0	0	0	0	0	0	0	0	0	1
1044060407	野性激发（七级）	1700	8	1144050001	2	2	170000	0	0	1	0	学会野性激发七级	0	1	0	0	1031050507	0	0	0	0	0	0	0	0	0	0	0	1
1044060408	野性激发（八级）	1800	8	1144050001	2	2	180000	0	0	1	0	学会野性激发八级	0	1	0	0	1031050508	0	0	0	0	0	0	0	0	0	0	0	1
1044060409	野性激发（九级）	1900	8	1144050001	2	2	190000	0	0	1	0	学会野性激发九级	0	1	0	0	1031050509	0	0	0	0	0	0	0	0	0	0	0	1
1044060410	野性激发（十级）	2000	8	1144050001	2	2	200000	0	0	1	0	学会野性激发十级	0	1	0	0	1031050510	0	0	0	0	0	0	0	0	0	0	0	1
1044060501	瓦解意志（一级）	3100	8	1144050001	2	2	310000	0	0	1	0	学会瓦解意志一级	0	1	0	0	1031050601	0	0	0	0	0	0	0	0	0	0	0	1
1044060502	瓦解意志（二级）	3300	8	1144050001	2	2	330000	0	0	1	0	学会瓦解意志二级	0	1	0	0	1031050602	0	0	0	0	0	0	0	0	0	0	0	1
1044060503	瓦解意志（三级）	3500	8	1144050001	2	2	350000	0	0	1	0	学会瓦解意志三级	0	1	0	0	1031050603	0	0	0	0	0	0	0	0	0	0	0	1
1044060701	穿甲弹（一级）	3200	8	1144050001	2	2	320000	0	0	1	0	学会穿甲弹一级	0	1	0	0	1031050701	0	0	0	0	0	0	0	0	0	0	0	1
1044060702	穿甲弹（二级）	3500	8	1144050001	2	2	350000	0	0	1	0	学会穿甲弹二级	0	1	0	0	1031050702	0	0	0	0	0	0	0	0	0	0	0	1
1044060703	穿甲弹（三级）	3800	8	1144050001	2	2	380000	0	0	1	0	学会穿甲弹三级	0	1	0	0	1031050703	0	0	0	0	0	0	0	0	0	0	0	1
1044060704	穿甲弹（四级）	4100	8	1144050001	2	2	410000	0	0	1	0	学会穿甲弹四级	0	1	0	0	1031050704	0	0	0	0	0	0	0	0	0	0	0	1
1044060705	穿甲弹（五级）	4400	8	1144050001	2	2	440000	0	0	1	0	学会穿甲弹五级	0	1	0	0	1031050705	0	0	0	0	0	0	0	0	0	0	0	1
1044060601	高爆炸药（一级）	1	8	1144060001	1	1	500	0	0	1	0	学会高爆炸药一级	0	1	0	0	1031180001	0	0	0	0	0	0	0	0	0	0	0	1
1044060602	高爆炸药（二级）	200	8	1144060001	1	1	100000	0	0	1	0	学会高爆炸药二级	0	1	0	0	1031180002	0	0	0	0	0	0	0	0	0	0	0	1
1044060603	高爆炸药（三级）	400	8	1144060001	1	1	200000	0	0	1	0	学会高爆炸药三级	0	1	0	0	1031180003	0	0	0	0	0	0	0	0	0	0	0	1
1044060604	高爆炸药（四级）	600	8	1144060001	1	1	300000	0	0	1	0	学会高爆炸药四级	0	1	0	0	1031180004	0	0	0	0	0	0	0	0	0	0	0	1
1044060605	高爆炸药（五级）	800	8	1144060001	1	1	400000	0	0	1	0	学会高爆炸药五级	0	1	0	0	1031180005	0	0	0	0	0	0	0	0	0	0	0	1
1044060606	高爆炸药（六级）	1000	8	1144060001	1	1	500000	0	0	1	0	学会高爆炸药六级	0	1	0	0	1031180006	0	0	0	0	0	0	0	0	0	0	0	1
1044060607	高爆炸药（七级）	1200	8	1144060001	1	1	600000	0	0	1	0	学会高爆炸药七级	0	1	0	0	1031180007	0	0	0	0	0	0	0	0	0	0	0	1
1044060608	高爆炸药（八级）	1400	8	1144060001	1	1	700000	0	0	1	0	学会高爆炸药八级	0	1	0	0	1031180008	0	0	0	0	0	0	0	0	0	0	0	1
1044060609	高爆炸药（九级）	1600	8	1144060001	1	1	800000	0	0	1	0	学会高爆炸药九级	0	1	0	0	1031180009	0	0	0	0	0	0	0	0	0	0	0	1
1044060610	高爆炸药（十级）	1800	8	1144060001	1	1	900000	0	0	1	0	学会高爆炸药十级	0	1	0	0	1031180010	0	0	0	0	0	0	0	0	0	0	0	1
1044060611	高爆炸药（十一级）	2000	8	1144060001	1	1	1000000	0	0	1	0	学会高爆炸药十一级	0	1	0	0	1031180011	0	0	0	0	0	0	0	0	0	0	0	1
1044060612	高爆炸药（十二级）	2200	8	1144060001	1	1	1100000	0	0	1	0	学会高爆炸药十二级	0	1	0	0	1031180012	0	0	0	0	0	0	0	0	0	0	0	1
1044060613	高爆炸药（十三级）	2400	8	1144060001	1	1	1200000	0	0	1	0	学会高爆炸药十三级	0	1	0	0	1031180013	0	0	0	0	0	0	0	0	0	0	0	1
1044060614	高爆炸药（十四级）	2600	8	1144060001	1	1	1300000	0	0	1	0	学会高爆炸药十四级	0	1	0	0	1031180014	0	0	0	0	0	0	0	0	0	0	0	1
1044060615	高爆炸药（十五级）	2800	8	1144060001	1	1	1400000	0	0	1	0	学会高爆炸药十五级	0	1	0	0	1031180015	0	0	0	0	0	0	0	0	0	0	0	1
1044060616	高爆炸药（十六级）	3000	8	1144060001	1	1	1500000	0	0	1	0	学会高爆炸药十六级	0	1	0	0	1031180016	0	0	0	0	0	0	0	0	0	0	0	1
1044060617	高爆炸药（十七级）	3200	8	1144060001	1	1	1600000	0	0	1	0	学会高爆炸药十七级	0	1	0	0	1031180017	0	0	0	0	0	0	0	0	0	0	0	1
1044060618	高爆炸药（十八级）	3400	8	1144060001	1	1	1700000	0	0	1	0	学会高爆炸药十八级	0	1	0	0	1031180018	0	0	0	0	0	0	0	0	0	0	0	1
1044060619	高爆炸药（十九级）	3600	8	1144060001	1	1	1800000	0	0	1	0	学会高爆炸药十九级	0	1	0	0	1031180019	0	0	0	0	0	0	0	0	0	0	0	1
1044060620	高爆炸药（二十级）	3800	8	1144060001	1	1	1900000	0	0	1	0	学会高爆炸药二十级	0	1	0	0	1031180020	0	0	0	0	0	0	0	0	0	0	0	1
1044060621	高爆炸药（二十一级）	4000	8	1144060001	1	1	2000000	0	0	1	0	学会高爆炸药二十一级	0	1	0	0	1031180021	0	0	0	0	0	0	0	0	0	0	0	1
1044060801	超级格斗技巧（一级）	200	8	1144060001	2	2	100000	0	0	1	0	学会超级格斗技巧一级	0	1	0	0	1031180101	0	0	0	0	0	0	0	0	0	0	0	1
1044061201	超级野性激发（一级）	600	8	1144060001	2	2	300000	0	0	1	0	学会超级野性激发一级	0	1	0	0	1031180201	0	0	0	0	0	0	0	0	0	0	0	1
1044061202	超级野性激发（二级）	1600	8	1144060001	2	2	800000	0	0	1	0	学会超级野性激发二级	0	1	0	0	1031180202	0	0	0	0	0	0	0	0	0	0	0	1
1044061301	原子弹（一级）	800	8	1144060001	2	2	400000	0	0	1	0	学会原子弹一级	0	1	0	0	1031180301	0	0	0	0	0	0	0	0	0	0	0	1
1044061401	超级特种兵（一级）	1000	8	1144060001	2	2	500000	0	0	1	0	学会超级特种兵体能训练一级	0	1	0	0	1031180401	0	0	0	0	0	0	0	0	0	0	0	1
1044061501	破甲弹（一级）	1900	8	1144060001	2	2	950000	0	0	1	0	学会破甲弹一级	0	1	0	0	1031180501	0	0	0	0	0	0	0	0	0	0	0	1
1044061502	破甲弹（二级）	2100	8	1144060001	2	2	1050000	0	0	1	0	学会破甲弹二级	0	1	0	0	1031180502	0	0	0	0	0	0	0	0	0	0	0	1
1044061503	破甲弹（三级）	2400	8	1144060001	2	2	1200000	0	0	1	0	学会破甲弹三级	0	1	0	0	1031180503	0	0	0	0	0	0	0	0	0	0	0	1
1044061504	破甲弹（四级）	2700	8	1144060001	2	2	1350000	0	0	1	0	学会破甲弹四级	0	1	0	0	1031180504	0	0	0	0	0	0	0	0	0	0	0	1
1044061505	破甲弹（五级）	3000	8	1144060001	2	2	1500000	0	0	1	0	学会破甲弹五级	0	1	0	0	1031180505	0	0	0	0	0	0	0	0	0	0	0	1
1044061506	破甲弹（六级）	3300	8	1144060001	2	2	1650000	0	0	1	0	学会破甲弹六级	0	1	0	0	1031180506	0	0	0	0	0	0	0	0	0	0	0	1
1044061507	破甲弹（七级）	3600	8	1144060001	2	2	1800000	0	0	1	0	学会破甲弹七级	0	1	0	0	1031180507	0	0	0	0	0	0	0	0	0	0	0	1
1044061508	破甲弹（八级）	3900	8	1144060001	2	2	1950000	0	0	1	0	学会破甲弹八级	0	1	0	0	1031180508	0	0	0	0	0	0	0	0	0	0	0	1
1044061509	破甲弹（九级）	4200	8	1144060001	2	2	2100000	0	0	1	0	学会破甲弹九级	0	1	0	0	1031180509	0	0	0	0	0	0	0	0	0	0	0	1
1044061510	破甲弹（十级）	4500	8	1144060001	2	2	2250000	0	0	1	0	学会破甲弹十级	0	1	0	0	1031180510	0	0	0	0	0	0	0	0	0	0	0	1
1044061511	破甲弹（十一级）	4800	8	1144060001	2	2	2400000	0	0	1	0	学会破甲弹十一级	0	1	0	0	1031180511	0	0	0	0	0	0	0	0	0	0	0	1
1044061512	破甲弹（十二级）	5100	8	1144060001	2	2	2550000	0	0	1	0	学会破甲弹十二级	0	1	0	0	1031180512	0	0	0	0	0	0	0	0	0	0	0	1
1044061513	破甲弹（十三级）	5400	8	1144060001	2	2	2700000	0	0	1	0	学会破甲弹十三级	0	1	0	0	1031180513	0	0	0	0	0	0	0	0	0	0	0	1
1044061514	破甲弹（十四级）	6300	8	1144060001	2	2	3150000	0	0	1	0	学会破甲弹十四级	0	1	0	0	1031180514	0	0	0	0	0	0	0	0	0	0	0	1
1044061515	破甲弹（十五级）	6600	8	1144060001	2	2	3300000	0	0	1	0	学会破甲弹十五级	0	1	0	0	1031180515	0	0	0	0	0	0	0	0	0	0	0	1
1044090101	神经刀（一级）	1	8	1144100001	1	1	500	0	0	1	0	学会神经刀一级	0	1	0	0	1031190001	0	0	0	0	0	0	0	0	0	0	0	1
1044090102	神经刀（二级）	200	8	1144100001	1	1	100000	0	0	1	0	学会神经刀二级	0	1	0	0	1031190002	0	0	0	0	0	0	0	0	0	0	0	1
1044090103	神经刀（三级）	400	8	1144100001	1	1	200000	0	0	1	0	学会神经刀三级	0	1	0	0	1031190003	0	0	0	0	0	0	0	0	0	0	0	1
1044090104	神经刀（四级）	600	8	1144100001	1	1	300000	0	0	1	0	学会神经刀四级	0	1	0	0	1031190004	0	0	0	0	0	0	0	0	0	0	0	1
1044090105	神经刀（五级）	800	8	1144100001	1	1	400000	0	0	1	0	学会神经刀五级	0	1	0	0	1031190005	0	0	0	0	0	0	0	0	0	0	0	1
1044090106	神经刀（六级）	1000	8	1144100001	1	1	500000	0	0	1	0	学会神经刀六级	0	1	0	0	1031190006	0	0	0	0	0	0	0	0	0	0	0	1
1044090107	神经刀（七级）	1200	8	1144100001	1	1	600000	0	0	1	0	学会神经刀七级	0	1	0	0	1031190007	0	0	0	0	0	0	0	0	0	0	0	1
1044090108	神经刀（八级）	1400	8	1144100001	1	1	700000	0	0	1	0	学会神经刀八级	0	1	0	0	1031190008	0	0	0	0	0	0	0	0	0	0	0	1
1044090109	神经刀（九级）	1600	8	1144100001	1	1	800000	0	0	1	0	学会神经刀九级	0	1	0	0	1031190009	0	0	0	0	0	0	0	0	0	0	0	1
1044090110	神经刀（十级）	1800	8	1144100001	1	1	900000	0	0	1	0	学会神经刀十级	0	1	0	0	1031190010	0	0	0	0	0	0	0	0	0	0	0	1
1044090111	神经刀（十一级）	2000	8	1144100001	1	1	1000000	0	0	1	0	学会神经刀十一级	0	1	0	0	1031190011	0	0	0	0	0	0	0	0	0	0	0	1
1044090112	神经刀（十二级）	2200	8	1144100001	1	1	1100000	0	0	1	0	学会神经刀十二级	0	1	0	0	1031190012	0	0	0	0	0	0	0	0	0	0	0	1
1044090113	神经刀（十三级）	2400	8	1144100001	1	1	1200000	0	0	1	0	学会神经刀十三级	0	1	0	0	1031190013	0	0	0	0	0	0	0	0	0	0	0	1
1044090114	神经刀（十四级）	2600	8	1144100001	1	1	1300000	0	0	1	0	学会神经刀十四级	0	1	0	0	1031190014	0	0	0	0	0	0	0	0	0	0	0	1
1044090115	神经刀（十五级）	2800	8	1144100001	1	1	1400000	0	0	1	0	学会神经刀十五级	0	1	0	0	1031190015	0	0	0	0	0	0	0	0	0	0	0	1
1044090116	神经刀（十六级）	3000	8	1144100001	1	1	1500000	0	0	1	0	学会神经刀十六级	0	1	0	0	1031190016	0	0	0	0	0	0	0	0	0	0	0	1
1044090117	神经刀（十七级）	3200	8	1144100001	1	1	1600000	0	0	1	0	学会神经刀十七级	0	1	0	0	1031190017	0	0	0	0	0	0	0	0	0	0	0	1
1044090118	神经刀（十八级）	3400	8	1144100001	1	1	1700000	0	0	1	0	学会神经刀十八级	0	1	0	0	1031190018	0	0	0	0	0	0	0	0	0	0	0	1
1044090119	神经刀（十九级）	3600	8	1144100001	1	1	1800000	0	0	1	0	学会神经刀十九级	0	1	0	0	1031190019	0	0	0	0	0	0	0	0	0	0	0	1
1044090120	神经刀（二十级）	3800	8	1144100001	1	1	1900000	0	0	1	0	学会神经刀二十级	0	1	0	0	1031190020	0	0	0	0	0	0	0	0	0	0	0	1
1044090121	神经刀（二十一级）	4000	8	1144100001	1	1	2000000	0	0	1	0	学会神经刀二十一级	0	1	0	0	1031190021	0	0	0	0	0	0	0	0	0	0	0	1
1044090201	超级急救（一级）	200	8	1144100001	2	2	100000	0	0	1	0	学会超级急救一级	0	1	0	0	1031190101	0	0	0	0	0	0	0	0	0	0	0	1
1044090202	超级急救（二级）	400	8	1144100001	2	2	200000	0	0	1	0	学会超级急救二级	0	1	0	0	1031190102	0	0	0	0	0	0	0	0	0	0	0	1
1044090203	超级急救（三级）	600	8	1144100001	2	2	300000	0	0	1	0	学会超级急救三级	0	1	0	0	1031190103	0	0	0	0	0	0	0	0	0	0	0	1
